id,word
377,I|want|to So|I|want And|I|want So|let|me So|<comma>|I So|I|'d I|'d|like I|want|you And|I|'d What|I|want And|so|I I|'m|going You|want|to Let|me|take Now|<comma>|I But|I|want And|let|me I|'d|want I|would|be Let|me|just Let|me|give We|want|to Let|me|tell Let|me|ask Well|<comma>|I So|what|I So|I|'m And|I|'ll And|I|'m So|I|'ll I|'d|be Now|I|want Let|me|leave I|wanted|to Now|let|me So|<comma>|let Let|me|<unk> So|now|I So|I|would And|so|let And|I|would Let|me|make I|'d|love I|'d|just So|<comma>|so What|I|'d But|let|me I|want|that So|my|eyes I|'d|have And|<comma>|I I|want|for Let|me|let So|this|is Let|me|introduce And|so|<comma> But|I|'d And|I|wanted So|I|wanted You|know|<comma> I|do|your So|now|<comma> Let|me|put I|will|be All|I|want Well|I|want So|I|will I|'d|take I|'ll|be Let|me|turn And|what|I I|'ll|give I|want|it So|we|go And|I|will Let|me|pick I|'ll|tell Well|<comma>|let Do|you|<comma> Let|me|offer so|I|want I|'ll|take So|we|are Let|me|be So|if|I So|let|'s I|want|we So|I|do And|we|want and|I|take And|so|now Just|want|to And|you|want If|I|want Do|you|want Now|I|'ll And|let|'s So|here|I Let|me|share Let|me|meet
378,And|you|go You|know|<comma> If|you|got Now|<comma>|you Do|you|'ve Do|you|can Do|you|know Do|you|'re You|know|you So|<comma>|you <unk>|<comma>|you Do|you|'ll Do|you|go If|you|know And|if|you And|remember|<comma> You|can|be Do|you|have So|you|go Did|you|'ve If|you|just You|'ve|just Did|you|'re Do|you|get And|you|'ve And|then|<comma> And|you|'re Did|you|can Do|you|just Did|you|go Get|you|<comma> <unk>|:|you If|you|'ve <unk>|your|<unk> <unk>|<unk>|<comma> And|<comma>|you Have|you|ever And|<unk>|<comma> <unk>|<comma>|please If|you|have And|please|<comma> Do|you|see Do|you|think So|you|'re Did|you|have And|you|<unk> So|you|get <unk>|on|the Well|<comma>|you And|look|at Notice|<comma>|you And|you|get So|if|you <unk>|on|your And|let|'s You|'ll|be You|know|that Do|you|<unk> <unk>|at|your As|you|going And|you|have So|you|can And|so|<unk> Just|<unk>|<comma> You|go|on If|you|get Go|on|the <unk>|you|can You|know|if Did|you|get And|you|just But|you|on Do|you|feel <unk>|you|'ve Just|<comma>|you And|you|come <unk>|<unk>|you And|you|got You|think|<comma> So|let|you If|you|<unk> Are|you|can And|you|on If|you|like Give|you|go And|that|you Go|on|your Do|you|will <unk>|<comma>|<unk> And|guess|<comma> So|you|'ve Give|you|'re Did|you|know Did|you|'ll If|you|go <unk>|for|you And|so|much <unk>|.|You Do|you|notice You|get|you
379,And|now|you Now|<comma>|you So|now|you Now|you|'re Now|you|have Now|you|'ve So|<comma>|now But|now|you Now|<comma>|now Now|you|<unk> Now|you|get So|you|now And|so|now Now|you|'ll Now|let|'s You|know|a Now|<unk>|a Now|you|can So|you|got This|is|a And|now|<comma> Now|now|you You|'re|a Now|you|put But|now|<comma> Now|you|take You|now|is Now|there|<comma> So|you|<unk> A|group|of So|now|<comma> So|you|have So|let|'s This|is|the You|can|you Now|you|go So|you|know Now|<comma>|<unk> And|you|now Now|you|see You|have|a So|you|get Now|you|now Now|you|know So|you|'ve Well|<comma>|now And|you|'re This|is|now Now|<comma>|let Now|you|will So|you|had Now|let|me So|you|'ll Now|you|just It|'s|now So|you|just Now|<comma>|a But|you|now Now|<unk>|you So|a|group So|you|'re Now|you|actually And|this|is You|'re|the Well|<comma>|you And|you|have Now|--|you You|know|you Now|you|are <unk>|a|group And|you|get Now|you|do So|you|go Now|this|is Now|you|had Now|<comma>|this Now|<comma>|of Now|you|move And|now|<unk> So|you|see So|you|put So|you|take So|there|is And|now|a Of|course|<comma> You|know|the Now|<comma>|the You|now|you So|<unk>|is It|'s|why Now|<comma>|just now|<comma>|you now|you|'re Now|<comma>|there So|let|me So|this|group Now|you|got Now|<unk>|to You|get|a And|<comma>|you
380,It|'s|a This|is|a It|is|a It|'s|an And|it|'s So|this|is And|this|is So|it|'s So|<comma>|it This|is|an It|is|this It|is|it That|'s|a So|there|'s There|is|a It|'s|the There|'s|a It|is|that He|'s|a And|it|is So|there|is So|it|is It|is|the And|there|is So|<comma>|this It|was|<unk> It|is|<unk> Now|<comma>|it and|it|'s It|is|an It|'s|actually It|is|you <unk>|is|a They|'re|<unk> That|is|a You|can|be You|'re|a and|this|is You|know|<comma> and|it|is It|is|some So|that|is It|is|there There|are|a You|know|a So|that|'s This|is|the She|'s|a It|'s|something You|know|<unk> We|'re|a It|'s|<unk> But|it|out Now|<comma>|this So|this|are it|'s|a And|so|<comma> So|<comma>|there And|that|are And|that|'s There|'s|<unk> The|<unk>|is And|that|is And|so|much They|are|a It|is|n't It|has|a It|'s|just So|there|are It|turns|out It|'s|like You|know|the It|'s|this In|fact|is So|you|know It|'s|about A|<unk>|<unk> It|'s|been It|'s|some So|<comma>|that This|is|some You|know|it Now|this|is So|<comma>|I Well|<comma>|it This|is|<unk> It|also|<comma> What|is|a and|that|is It|'s|called Now|it|'s You|have|a It|'s|kind Now|<comma>|there this|is|a It|are|a It|'s|one You|know|an <unk>|<comma>|it That|is|an
381,You|have|to You|actually|you You|really|you You|'ve|got You|need|to You|really|<comma> You|know|that You|actually|<comma> You|must|be You|know|you You|must|really You|must|actually You|know|<comma> You|got|ta You|really|to You|got|to You|know|it You|can|you You|need|this You|understand|you You|had|to You|need|that You|know|about You|know|this You|do|have You|see|that You|know|to You|really|we You|want|to You|need|it You|know|the You|should|you So|you|have You|all|really You|know|what You|also|you You|'d|actually You|actually|that You|'ll|actually You|kind|of You|do|need You|actually|we You|could|you You|just|have You|actually|this You|need|you You|'re|that You|just|is You|'d|really You|do|n't You|really|they You|'ll|really So|you|actually You|are|you You|actually|they You|'re|to So|you|really You|'re|you You|see|this You|really|that You|know|for You|will|actually You|'ve|actually You|see|<comma> You|<comma>|you You|just|must You|got|you You|might|be You|know|. You|just|to You|also|<comma> You|know|there You|just|has You|actually|to You|did|that You|really|this You|need|the You|have|ta You|know|of You|really|I You|really|there You|really|. So|you|'ve So|you|need You|'re|this You|really|do You|really|have You|'ve|had You|understand|that You|know|something You|can|we You|actually|it You|should|we You|see|it And|you|to You|need|a So|you|must You|know|all You|really|the You|'re|the
382,They|<unk>|<comma> They|<unk>|down You|<unk>|<comma> They|<unk>|up She|<unk>|<comma> And|she|was They|<unk>|on They|went|down She|<unk>|and They|'re|<unk> She|was|<unk> They|were|it They|<unk>|<unk> They|<unk>|to They|were|you And|they|<unk> They|<unk>|out They|go|to They|were|<unk> You|know|they It|'s|<unk> They|'re|going They|<unk>|at They|would|be They|were|the They|<unk>|off They|<unk>|in And|she|<unk> They|went|out She|<unk>|<unk> They|are|<unk> They|'ve|<unk> They|take|out They|<unk>|and You|know|<comma> They|went|up And|it|was You|feel|<comma> You|<unk>|: They|were|they They|<unk>|into They|went|to They|<unk>|for They|actually|<unk> They|'re|looking She|was|the They|<unk>|. They|<unk>|itself They|<unk>|from And|so|she It|was|<unk> And|she|'s They|look|at And|it|'s They|get|out She|was|a They|go|down They|<unk>|away They|'re|a They|<unk>|; It|turns|out They|actually|<comma> She|was|on And|you|<unk> She|'s|<unk> They|spread|<comma> They|said|<comma> They|<unk>|back They|'re|out And|it|<unk> You|<unk>|<unk> <unk>|<unk>|<comma> So|she|was They|kind|of They|did|<comma> So|they|'re They|tend|to You|'re|<unk> They|'ve|'re They|were|this They|were|on They|come|out You|know|<unk> They|were|that They|'re|the They|got|out They|'re|in They|put|out They|also|<comma> And|they|were They|come|down They|went|from She|was|in They|'re|getting They|play|<comma> They|'re|moving They|go|<comma> They|did|they And|they|'re You|<unk>|.
383,And|then|they And|then|she And|they|all And|so|they And|then|you So|they|all And|then|<comma> Then|they|all And|it|was And|they|'re And|you|all And|then|it And|he|was And|<comma>|they And|they|'ve And|she|got And|then|all And|then|he And|they|<unk> And|they|did And|when|they And|then|them Now|they|all and|then|<unk> And|they|were And|there|is So|then|they And|then|I And|so|she And|that|was And|then|<unk> And|there|was And|finally|they And|then|what And|they|got And|then|then And|what|they And|she|all And|then|everybody And|yet|they And|this|is And|all|right And|they|actually And|then|of And|now|they And|after|all And|then|her And|to|they And|then|there And|they|would And|he|<unk> And|they|do And|finally|<comma> What|they|all And|also|<comma> Then|they|got And|then|the And|asked|all And|then|that And|and|they And|of|course And|I|got And|then|did So|they|'re So|<comma>|they And|there|are And|if|they And|then|this And|let|they And|then|these And|then|was It|was|they And|then|we And|they|go He|was|they And|they|went And|<unk>|they And|eventually|they And|in|the And|then|actually And|this|was And|they|put And|Then|they And|there|were And|it|'s And|they|get They|all|of And|he|would And|she|<unk> And|they|both And|it|all And|this|one And|they|came So|they|'ve And|<unk>|<comma> And|they|'ll And|then|to And|there|'s And|we|all And|also|they
384,<unk>|<comma>|<unk> <unk>|<comma>|the <unk>|<unk>|<comma> <unk>|<comma>|a So|<unk>|<comma> <unk>|<comma>|wonder The|<unk>|<comma> <unk>|<comma>|radio And|<unk>|<comma> <unk>|<comma>|up <unk>|<comma>|<comma> <unk>|<comma>|you <unk>|and|<unk> Well|<comma>|<unk> <unk>|:|<unk> <unk>|-|rhythm <unk>|<comma>|cartoons <unk>|<comma>|. <unk>|<comma>|ring <unk>|<comma>|International <unk>|<comma>|software <unk>|<comma>|for <unk>|--|<unk> <unk>|<comma>|wood <unk>|<comma>|an <unk>|<comma>|heat <unk>|<comma>|wheel <unk>|<comma>|sheep <unk>|<comma>|bird <unk>|<comma>|and <unk>|<comma>|factory In|<unk>|<comma> <unk>|<comma>|enough Well|<unk>|<comma> <unk>|<comma>|your <unk>|<comma>|well <unk>|<comma>|cheese <unk>|<comma>|hair <unk>|<comma>|down <unk>|<comma>|- Now|<unk>|<comma> <unk>|<comma>|of <unk>|<comma>|competition <unk>|<comma>|mycelium <unk>|<comma>|shadow <unk>|<comma>|to <unk>|<comma>|sugar <unk>|<comma>|On <unk>|<comma>|police <unk>|<comma>|temple <unk>|<comma>|I <unk>|<comma>|quote <unk>|<comma>|Blue <unk>|<comma>|boom <unk>|<comma>|as <unk>|<comma>|hole <unk>|<comma>|mountains <unk>|<comma>|holes <unk>|<comma>|thank <unk>|<comma>|liquid <unk>|<comma>|French <unk>|<comma>|rocks <unk>|<comma>|miracle <unk>|<comma>|ball <unk>|<comma>|symphony <unk>|<comma>|homeless <unk>|<comma>|there <unk>|<comma>|get <unk>|<comma>|White <unk>|<comma>|black <unk>|<comma>|by <unk>|<comma>|through <unk>|<comma>|live <unk>|<comma>|dolphins <unk>|<comma>|wheat <unk>|<comma>|off <unk>|<comma>|wars <unk>|<comma>|shark <unk>|<comma>|shadows <unk>|<comma>|line <unk>|<comma>|uncle <unk>|<comma>|open <unk>|<comma>|also <unk>|<comma>|stuff <unk>|<comma>|crazy <unk>|<comma>|in You|know|<comma> <unk>|<comma>|is <unk>|<comma>|soap <unk>|<comma>|cold <unk>|<comma>|captain <unk>|<comma>|it <unk>|<comma>|Black <unk>|<comma>|on <unk>|<comma>|carbon <quote>|<unk>|<comma> <unk>|<comma>|hat <unk>|<comma>|pigs <unk>|<comma>|all <unk>|<comma>|steel
385,The|light|seems The|light|is So|the|light The|light|seemed The|light|<unk> The|light|was The|light|seem The|light|sounds The|light|of And|the|light The|light|feels The|light|appears Now|the|light The|light|really The|light|makes The|light|suddenly The|light|'s The|light|feel The|light|always The|light|<comma> The|light|might The|light|does The|light|sound The|light|just Now|<comma>|the The|light|has The|light|in The|light|feeling The|light|goes The|light|works The|lights|seems The|light|understood This|light|seems The|light|definitely The|light|will The|light|experience That|light|seems The|light|looks It|seems|to So|<comma>|the The|light|the The|light|would The|light|unfortunately The|light|that The|light|felt The|light|actually The|light|may The|light|got The|light|apparently The|light|safe The|light|appeared The|light|also The|light|helped The|light|made and|the|light The|light|good <unk>|seems|to The|light|one The|light|liked The|<unk>|seems The|light|going The|light|turns The|light|on The|light|very the|light|seems The|light|sort The|light|people The|light|gets The|light|to The|light|make The|light|for The|light|obviously The|light|quite The|light|reminded The|light|remember The|lights|seem The|light|ever The|light|certainly The|light|easy The|light|most The|light|interest The|light|love The|light|belongs The|light|tends The|light|case The|light|could The|light|end The|light|work The|light|sure The|lights|<unk> The|light|kind The|light|being The|light|happiness The|light|still The|light|late The|light|all So|that|light The|light|remains The|light|room The|light|absolutely
386,You|know|that It|'s|the You|know|the You|know|<unk> You|know|you It|was|<unk> It|<unk>|<comma> It|<unk>|of It|<unk>|you It|<unk>|<unk> You|know|<comma> You|know|a It|'s|<unk> This|is|a You|'ve|was It|makes|you You|know|of It|was|a It|gives|you You|can|be It|<unk>|from It|was|at You|'ve|<unk> So|you|<comma> So|<comma>|you You|know|it It|was|in You|know|to You|have|you It|was|the So|it|was It|was|on And|this|is This|is|<unk> So|it|<unk> You|know|this There|'s|<unk> It|'s|a You|know|about And|this|was So|this|is So|there|'s It|would|be It|'s|that You|know|for You|can|<unk> It|'s|on So|there|was And|you|got It|was|looking It|'s|back It|<unk>|the It|gave|you It|has|you It|<unk>|on And|it|was It|<unk>|to So|it|'s So|this|was It|<unk>|with You|know|one It|turns|out You|see|it It|was|from It|kind|of So|<comma>|it This|was|a And|there|<comma> There|'s|in You|'re|a It|actually|it and|it|<comma> You|have|a You|<unk>|you It|<unk>|is So|<comma>|by You|get|it It|was|going And|it|'s You|get|to It|'s|at And|it|<unk> You|know|from You|get|this You|see|the So|there|is You|know|at You|know|what And|so|<comma> You|know|on You|can|tell It|<unk>|for You|know|something There|is|<unk> So|<comma>|in It|<unk>|a It|<unk>|'s So|<comma>|of This|is|the You|<unk>|<unk>
387,<unk>|<unk>|<unk> <unk>|<unk>|miles <unk>|<comma>|<unk> <unk>|<unk>|horse <unk>|<unk>|Washington <unk>|<unk>|Obama <unk>|-|<unk> <unk>|<unk>|California <unk>|<unk>|<comma> <unk>|<unk>|a <unk>|<unk>|Ghana So|<unk>|<unk> And|<unk>|<unk> So|<comma>|<unk> <unk>|'s|<unk> <unk>|<unk>|kilometers <unk>|of|<unk> <unk>|<unk>|President <unk>|<comma>|of You|know|<comma> <unk>|<unk>|Mexico <unk>|<unk>|years Now|<comma>|<unk> <unk>|<unk>|England <unk>|<unk>|brother <unk>|<comma>|as <unk>|<unk>|'s <unk>|<unk>|. The|<unk>|<unk> Well|<comma>|<unk> <unk>|<unk>|- In|<unk>|<unk> In|the|way This|is|<unk> <unk>|<unk>|in <unk>|is|<unk> <unk>|<unk>|built <unk>|<unk>|restaurant <unk>|for|<unk> For|example|of <unk>|<unk>|Microsoft <unk>|<unk>|tongue <unk>|a|<unk> That|'s|<unk> <unk>|<unk>|of <unk>|<comma>|the <unk>|<unk>|magazine <unk>|<unk>|sister <unk>|<unk>|child A|lot|of <unk>|<unk>|daughter <unk>|<unk>|mother <unk>|<comma>|in <unk>|of|course <unk>|<unk>|brothers <unk>|<unk>|Times <unk>|<unk>|Johnson <unk>|<unk>|School <unk>|<unk>|baby <unk>|<unk>|China <unk>|<unk>|build <unk>|years|<comma> This|is|a <unk>|<unk>|year <unk>|<unk>|By <unk>|<comma>|a <unk>|was|<unk> <unk>|<unk>|is <unk>|<comma>|for <unk>|<unk>|Street I|mean|<comma> <unk>|a|lot <unk>|for|all <unk>|<unk>|many <unk>|for|a <unk>|Dr.|<unk> <unk>|<unk>|Haiti <unk>|<unk>|colleagues <unk>|:|<unk> And|<unk>|of <unk>|in|<unk> <unk>|is|<comma> <unk>|<unk>|Paris <unk>|<unk>|literally <unk>|for|the <unk>|<unk>|the <unk>|<comma>|you <unk>|<unk>|laptop <unk>|<unk>|made <unk>|<unk>|paper <unk>|<unk>|son <unk>|<unk>|uncle <unk>|<unk>|feet <unk>|<unk>|Alice <unk>|<unk>|fire Now|<unk>|<unk> <unk>|<unk>|family <unk>|<unk>|Paul <unk>|'s|<comma> <unk>|<unk>|radio
388,You|can|almost And|you|can So|you|can You|can|go You|can|just You|can|get You|can|completely You|can|think You|can|nearly You|can|do You|can|all You|can|be You|can|say You|can|feel You|can|hardly You|can|barely You|can|<unk> You|know|almost You|can|only You|can|take You|can|quite You|can|possibly You|'re|almost You|can|often You|can|keep Now|you|feel You|can|probably You|can|walk You|can|usually You|may|be You|can|use You|can|make So|<comma>|you You|know|how You|can|start You|can|have You|could|be You|can|kind You|can|find They|can|you You|can|actually You|can|<comma> You|know|<comma> You|can|see You|can|pretty We|can|be You|can|very You|could|almost You|can|more You|are|almost You|can|rarely You|can|run You|can|grow And|so|you We|can|you They|can|almost You|can|really And|you|know You|see|you Now|<comma>|almost You|might|be You|'ve|can You|can|not You|can|believe And|you|'re You|can|'re You|can|literally You|can|much You|can|fully You|can|pay You|can|help You|can|normally and|you|can You|can|ask So|you|'re You|can|totally You|can|can They|can|it You|can|spend You|'ll|be Do|you|can They|can|they They|'re|almost But|you|almost You|can|the You|can|tell Well|you|feel You|can|eat You|can|end You|have|almost You|can|way You|can|somehow You|can|are You|can|know You|can|put You|can|come You|can|even You|know|the They|can|be And|you|ca
